Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	model_long_definition	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
winti	substantief	1.0	182941	182942	Surinaamse natuurgodsdienst waarin men de krachten van geesten en goden oproept om mensen van ziekten te genezen	Surinaamse natuurgodsdienst	Winti: Surinaamse natuurgodsdienst die de interactie tussen mensen en de natuurlijke wereld centraal stelt, waarbij men gelooft in de aanwezigheid en invloed van geesten, voorouders en natuurlijke elementen. Deze religieuze praktijk is diep geworteld in de Surinaamse cultuur en omvat rituelen, gebeden en offers om harmonie met de natuur te bewerkstelligen.	Winti: Surinaamse natuurgodsdienst die de interactie tussen mensen en de natuurlijke wereld centraal stelt, waarbij men gelooft in de aanwezigheid en invloed van geesten, voorouders en natuurlijke elementen. Deze religieuze praktijk is diep geworteld in de Surinaamse cultuur en omvat rituelen, gebeden en offers om harmonie met de natuur te bewerkstelligen.	0.7230290770530701	0.8009016513824463	0.7599756717681885	0.7548972964286804	0.7401665449142456	0.5509509444236755
winti	substantief	2.0	182941	182943	bovennatuurlijk wezen in winti , met zowel goedaardige als boosaardige aspecten	bovennatuurlijk wezen	"Korte definitie: bovennatuurlijk wezen

Lange definitie: bovennatuurlijk wezen dat in verschillende culturen over de hele wereld voorkomt en vaak geassocieerd wordt met geesten, voorouders of entiteiten die buiten de normale natuurwetten zouden vallen. In veel Afrikaanse en inheemse Amerikaanse tradities worden winti's gezien als krachtige entiteiten die invloed kunnen uitoefenen op het dagelijks leven van mensen."	bovennatuurlijk wezen dat in verschillende culturen over de hele wereld voorkomt en vaak geassocieerd wordt met geesten, voorouders of entiteiten die buiten de normale natuurwetten zouden vallen. In veel Afrikaanse en inheemse Amerikaanse tradities worden winti's gezien als krachtige entiteiten die invloed kunnen uitoefenen op het dagelijks leven van mensen.	0.6386909484863281	0.7288093566894531	0.6807807087898254	0.670431911945343	0.6901797652244568	0.24657268822193146
witboek	substantief	1.0	183120	183121	gedetailleerd rapport dat informatie biedt over een specifiek onderwerp, probleem of technologie, vaak met het doel om inzicht te verschaffen, nieuwe onderzoeksresultaten te presenteren, discussie te stimuleren of een bepaald standpunt te verdedigen	rapport over specifiek onderwerp	Een witboek is een uitgebreid en gedetailleerd document dat informatie en analyses bevat over een specifiek onderwerp, vaak gerelateerd aan beleidsvorming, strategieontwikkeling of onderzoek. Het doel van een witboek is om complexe informatie toegankelijk en begrijpelijk te maken voor een breed publiek, inclusief beleidsmakers, experts en het algemene publiek, met als doel om inzicht te bieden in een bepaald vraagstuk of beleidsterrein.	Een witboek is een uitgebreid en gedetailleerd document dat informatie en analyses bevat over een specifiek onderwerp, vaak gerelateerd aan beleidsvorming, strategieontwikkeling of onderzoek. Het doel van een witboek is om complexe informatie toegankelijk en begrijpelijk te maken voor een breed publiek, inclusief beleidsmakers, experts en het algemene publiek, met als doel om inzicht te bieden in een bepaald vraagstuk of beleidsterrein.	0.7103198766708374	0.7673311233520508	0.7377256751060486	0.786893904209137	0.7708084583282471	0.951686680316925
witgeschilderd	adjectief	1.0	183166	183167	met witte lak bestreken	witgeverfd	"witgeschilderd (bijvoeglijk naamwoord; bijwoord: witgeschilderd; zelfstandig naamwoord: het witgeschilderde; gerund van wit schilderen) (formeel)
1. voorzien van een witte verflaag
2. met witte verf bestreken
3. witgeverfd (zie definitie van 'witgeverfd')
4. witgekalkt (zie definitie van 'witgekalkt')
5. witgepleisterd (zie definitie van 'witgepleisterd')
6. met witkalk bestreken (zie definitie van 'witgekalkt')
7. met witte pleisterkalk bestreken (zie definitie van 'witgekalkt')"	"witgeschilderd (bijvoeglijk naamwoord; bijwoord: witgeschilderd; zelfstandig naamwoord: het witgeschilderde; gerund van wit schilderen) (formeel)
1. voorzien van een witte verflaag
2. met witte verf bestreken
3. witgeverfd (zie definitie van 'witgeverfd')
4. witgekalkt (zie definitie van 'witgekalkt')
5. witgepleisterd (zie definitie van 'witgepleisterd')
6. met witkalk bestreken (zie definitie van 'witgekalkt')
7. met witte pleisterkalk bestreken (zie definitie van 'witgekalkt')"	0.5421040058135986	0.7893329858779907	0.6427650451660156	0.5119738578796387	0.6100760698318481	0.1722431778907776
witharig	adjectief	1.0	183202	183203	voorzien van zeer blond haar	met zeer blond haar	"Korte definitie: met zeer blond haar
Lange definitie: voorzien van zeer blond haar, vaak geassocieerd met een lichte haarkleur die neigt naar wit."	voorzien van zeer blond haar, vaak geassocieerd met een lichte haarkleur die neigt naar wit.	0.7368307113647461	0.9078424572944641	0.8134457468986511	0.7392591834068298	0.6094238758087158	0.716383695602417
witharig	adjectief	2.0	183202	183204	voorzien van wit of zeer grijs geworden haar	met wit of zeer grijs geworden haar	Met wit of zeer grijs geworden haar, vaak geassocieerd met ouderdom of een bepaalde levensfase.	Met wit of zeer grijs geworden haar, vaak geassocieerd met ouderdom of een bepaalde levensfase.	0.7416296005249023	0.8551874160766602	0.7943706512451172	0.8156552910804749	0.7535896897315979	0.7486084699630737
witte comedo	verbinding	1.0	940845	940846	mee-eter die onderhuids ligt en zich kenmerkt door een wit puntje	onderhuidse mee-eter	Witte comedo: onderhuidse mee-eter die zich kenmerkt door een wit puntje dat ontstaat wanneer een porie verstopt raakt met talg en dode huidcellen, wat leidt tot de vorming van een klein, wit bultje onder de huid.	Witte comedo: onderhuidse mee-eter die zich kenmerkt door een wit puntje dat ontstaat wanneer een porie verstopt raakt met talg en dode huidcellen, wat leidt tot de vorming van een klein, wit bultje onder de huid.	0.7289865016937256	0.8494259119033813	0.784611165523529	0.6261446475982666	0.611850917339325	0.8246213793754578
witte jas	verbinding	2.0	314917	900668	medicus of paramedicus	arts	"Korte definitie: witte jas
Lange definitie: kledingstuk dat vaak gedragen wordt door artsen of medisch personeel als symbool van hun beroep en professionele status, waarbij de kleur wit vaak geassocieerd wordt met zuiverheid en onschuld in de medische wereld."	kledingstuk dat vaak gedragen wordt door artsen of medisch personeel als symbool van hun beroep en professionele status, waarbij de kleur wit vaak geassocieerd wordt met zuiverheid en onschuld in de medische wereld.	0.5685523748397827	0.6462644338607788	0.6049227714538574	0.47411981225013733	0.7114731669425964	0.31859445571899414
witte jurk	verbinding	1.0	900614	900615	jurk, traditioneel een lange witte jurk, versierd met borduursel of kant, die de bruid draagt tijdens de bruiloft	trouwjurk	Witte jurk: een lange witte jurk, vaak versierd met borduursel of kant, die traditioneel gedragen wordt door een bruid tijdens haar bruiloft als onderdeel van de bruidsjurk. De kleur wit symboliseert zuiverheid en onschuld en is een veelvoorkomende keuze voor bruidsjurken omdat het wordt gezien als een teken van maagdelijkheid en een nieuw begin.	Witte jurk: een lange witte jurk, vaak versierd met borduursel of kant, die traditioneel gedragen wordt door een bruid tijdens haar bruiloft als onderdeel van de bruidsjurk. De kleur wit symboliseert zuiverheid en onschuld en is een veelvoorkomende keuze voor bruidsjurken omdat het wordt gezien als een teken van maagdelijkheid en een nieuw begin.	0.7112890481948853	0.8657841086387634	0.7809691429138184	0.7251737713813782	0.7390355467796326	0.6179090142250061
witte ooievaar	verbinding	1.0	919118	919119	grote witte vogel die zwartgerande vleugels, een lange hals en een lange, rechte, rode of oranje snavel heeft en die in drassige gebieden leeft en op hoge nesten broedt	grote zwart-witte vogel	De witte ooievaar, ook bekend als de Europese ooievaar (Ciconia ciconia), is een grote zwart-witte vogel die voornamelijk in Europa voorkomt. Deze majestueuze watervogel is herkenbaar aan zijn zwarte verenkleed met een opvallend wit voorhoofdsschild en een rode of oranje snavel. De witte ooievaar staat bekend om zijn indrukwekkende nesten die hij bouwt in bomen, op kliffen of op speciaal daarvoor ontworpen ooievaarspalen, vaak in de buurt van waterrijke gebieden. De witte ooievaar speelt een belangrijke rol in het ecosysteem door zijn dieet van vis, amfibieën, insecten en soms zelfs kleine zoogdieren.	De witte ooievaar, ook bekend als de Europese ooievaar (Ciconia ciconia), is een grote zwart-witte vogel die voornamelijk in Europa voorkomt. Deze majestueuze watervogel is herkenbaar aan zijn zwarte verenkleed met een opvallend wit voorhoofdsschild en een rode of oranje snavel. De witte ooievaar staat bekend om zijn indrukwekkende nesten die hij bouwt in bomen, op kliffen of op speciaal daarvoor ontworpen ooievaarspalen, vaak in de buurt van waterrijke gebieden. De witte ooievaar speelt een belangrijke rol in het ecosysteem door zijn dieet van vis, amfibieën, insecten en soms zelfs kleine zoogdieren.	0.63932204246521	0.7629385590553284	0.695681631565094	0.6805583834648132	0.7763313055038452	0.7773926258087158
witte thee	verbinding	1.0	928548	928549	thee met een lichte kleur, van kort gedroogde, jonge knoppen van de theeplant	thee van de jongste knoppen van de theeplant	Witte thee: thee gemaakt van de jongste knoppen van de theeplant (Camellia sinensis), die direct na de oogst worden geplukt en niet worden blootgesteld aan oxidatieprocessen zoals bij groene of zwarte thee. Dit resulteert in een delicate smaak en een heldere, lichte kleur.	Witte thee: thee gemaakt van de jongste knoppen van de theeplant (Camellia sinensis), die direct na de oogst worden geplukt en niet worden blootgesteld aan oxidatieprocessen zoals bij groene of zwarte thee. Dit resulteert in een delicate smaak en een heldere, lichte kleur.	0.686227023601532	0.7954785823822021	0.7368249893188477	0.7496466636657715	0.7899923324584961	0.8891914486885071
witte walvis	verbinding	1.0	315583	896819	witte dolfijn	beloega	"Witte walvis (beloega):
Een beloega, ook bekend als de witte walvis, is een grote zeezoogdier behorend tot de familie van de echte walvissen (Balaenidae). De beloega staat bekend om zijn opvallende witte huid, die contrasteert met het donkere water waarin hij leeft. Deze walvissoort is herkenbaar aan zijn gestroomlijnde lichaam, lange, slanke flippers, en een kenmerkende bult op zijn rug. Beloega's zijn sociale dieren die in groepen leven en zich voeden met plankton, kleine vissen en inktvissen. Ze zijn te vinden in de koudere wateren van de Arctische en subarctische oceanen."	"Witte walvis (beloega):
Een beloega, ook bekend als de witte walvis, is een grote zeezoogdier behorend tot de familie van de echte walvissen (Balaenidae). De beloega staat bekend om zijn opvallende witte huid, die contrasteert met het donkere water waarin hij leeft. Deze walvissoort is herkenbaar aan zijn gestroomlijnde lichaam, lange, slanke flippers, en een kenmerkende bult op zijn rug. Beloega's zijn sociale dieren die in groepen leven en zich voeden met plankton, kleine vissen en inktvissen. Ze zijn te vinden in de koudere wateren van de Arctische en subarctische oceanen."	0.5007755756378174	0.6390343904495239	0.5615195631980896	0.5592290759086609	0.7327862977981567	0.58497154712677
wittejassenhypertensie	substantief	1.0	981581	981612	verhoogde bloeddruk die bij een patiënt wordt gemeten doordat die zenuwachtig is van de aanwezigheid van een arts of een andere drager van een witte jas	verhoogde bloeddruk tijdens artsconsult	Wittejassenhypertensie, vaak aangeduid als 'wittejassenhypertensie', is een term die gebruikt wordt in de medische wereld om een verhoogde bloeddruk (hypertensie) aan te duiden die optreedt tijdens een artsconsult, waarbij de bloeddruk wordt gemeten met een bloeddrukmeter (sphygmomanometer) terwijl de patiënt in een zittende positie is, vaak gekleed in een witte doktersjas. Deze vorm van hypertensie kan verschillende oorzaken hebben, waaronder stress, angst, of de aanwezigheid van bepaalde medicijnen die de bloeddruk tijdelijk kunnen verhogen. Het is belangrijk om te onthouden dat de gemeten bloeddruk tijdens een consultatie niet altijd representatief is voor de bloeddruk in het dagelijks leven.	Wittejassenhypertensie, vaak aangeduid als 'wittejassenhypertensie', is een term die gebruikt wordt in de medische wereld om een verhoogde bloeddruk (hypertensie) aan te duiden die optreedt tijdens een artsconsult, waarbij de bloeddruk wordt gemeten met een bloeddrukmeter (sphygmomanometer) terwijl de patiënt in een zittende positie is, vaak gekleed in een witte doktersjas. Deze vorm van hypertensie kan verschillende oorzaken hebben, waaronder stress, angst, of de aanwezigheid van bepaalde medicijnen die de bloeddruk tijdelijk kunnen verhogen. Het is belangrijk om te onthouden dat de gemeten bloeddruk tijdens een consultatie niet altijd representatief is voor de bloeddruk in het dagelijks leven.	0.6479458808898926	0.7534180879592896	0.696712851524353	0.7169542908668518	0.7360638380050659	0.7445898056030273
witterookmoment	substantief	1.0	536153	566261	moment waarop bekendgemaakt wordt dat er een nieuwe paus is gekozen door witte rook uit de schoorsteen van het Vaticaan te laten komen moment waarop de uitslag van een bepaalde keuze naar buiten wordt gebracht	moment van pauskeuze moment van andere keuze	"Korte definitie: moment van pauskeuze

Lange definitie: moment waarop een nieuwe paus wordt gekozen door de kardinalen van de Rooms-Katholieke Kerk tijdens een geheime stemming in de Sixtijnse Kapel in Vaticaanstad, volgens de traditie die teruggaat tot de 13e eeuw, waarbij de kardinaal met de meeste stemmen wordt uitgeroepen tot de nieuwe paus. Dit moment wordt vaak beschouwd als een cruciaal keerpunt in de geschiedenis van de Katholieke Kerk."	moment waarop een nieuwe paus wordt gekozen door de kardinalen van de Rooms-Katholieke Kerk tijdens een geheime stemming in de Sixtijnse Kapel in Vaticaanstad, volgens de traditie die teruggaat tot de 13e eeuw, waarbij de kardinaal met de meeste stemmen wordt uitgeroepen tot de nieuwe paus. Dit moment wordt vaak beschouwd als een cruciaal keerpunt in de geschiedenis van de Katholieke Kerk.	0.6680938601493835	0.7110879421234131	0.6889207363128662	0.6318346858024597	0.7016688585281372	0.2844790816307068
