Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
tacoyo	substantief	1.0	558404	558406	groepsfitnessles die bestaat uit een combinatie van spierversterkende oefeningen, conditietraining en ontspanning en die vooral dienst doet als antistresstraining en gegeven wordt vanuit de gedachte dat lichaam en geest een geheel zijn	soort groepsfitnessles	soort groepsfitnessles waarbij de deelnemers in een groep van tien tot twintig personen tegelijkertijd in beweging worden gebracht door middel van een muziekinstallatie en waarbij de deelnemers zelf de muziek kunnen kiezen, bijvoorbeeld door middel van een iPod of mp3-speler	0.6669944524765015	0.6692996025085449	0.6681450605392456	0.6186792254447937	0.7030693292617798	0.37209197878837585
tafellaken	substantief	1.0	153015	153016	ergens tussenin hangen tussen iets waar men te groot of te goed voor is en iets waar men nog niet aan toe is in	tafelkleed	kleed dat op de tafel wordt gelegd	0.6579654216766357	0.6391865611076355	0.6484400033950806	0.2815498411655426	0.6956689357757568	0.4211130142211914
tagliatelle	substantief	1.0	153083	153084	lintvormige Italiaanse deegwaar, die gebruikt wordt als basis voor verschillende gerechten	deegwaar	deegwaar, meestal in de vorm van een dikke, platte schijf, dat gebruikt wordt om pasta van te maken	0.7253643274307251	0.7539194226264954	0.7393662333488464	0.7081391215324402	0.5575108528137207	0.5325821042060852
take it easy	tussenwerpsel	1.0	300979	300984	(Engels, letterlijk 'doe rustig aan') doe rustig aan	doe rustig aan	(Engels, letterlijk 'neem het gemakkelijk') doe rustig aan	0.8609299063682556	0.8885205388069153	0.8745076656341553	0.8069429397583008	0.7242733240127563	0.961035966873169
tamboer	substantief	1.0	153191	383843	trommel die wordt gebruikt in militaire muziekkapellen en in fanfares en harmonieorkesten	trommel	slagwerkinstrument dat bestaat uit een ronde houten schijf met een strak gespannen vel eroverheen	0.6412103176116943	0.6474407911300659	0.6443105340003967	0.45850053429603577	0.4882500469684601	0.21256063878536224
tamboer	substantief	2.0	153191	153192	militaire trommelaar iemand die op de trommel speelt in een niet-militair muziekensemble, meestal een fanfare of een harmonieorkest dat, min of meer op militaire leest geschoeid, marcherend door de straten musiceert	miltaire trommelaar trommelaar in een fanfare of harmonieorkest	miltaire trommelaar iemand die voor zijn beroep of uit liefhebberij trommel speelt in een fanfare of harmonieorkest	0.802714467048645	0.7228724956512451	0.7607042193412781	0.7047075629234314	0.66100013256073	0.6118838787078857
tamboer	substantief	3.0	153191	153194	voetstuk van een koepel in de vorm van een cilinder of een veelhoek	voetstuk van een koepel	voetstuk van een tamboerijnkoepel	0.7813388109207153	0.7822434306144714	0.7817909121513367	0.478692889213562	0.6269702911376953	0.6109909415245056
tamboer	substantief	2.1	153191	153195	iemand die op de trommel speelt in een niet-militair muziekensemble, meestal een fanfare of een harmonieorkest dat, min of meer op militaire leest geschoeid, marcherend door de straten musiceert	trommelaar in een fanfare of harmonieorkest	iemand die voor zijn beroep of uit liefhebberij trommel speelt in een fanfare of harmonieorkest	0.788974940776825	0.7149804830551147	0.7501574754714966	0.7117486596107483	0.7938525080680847	0.6626461744308472
tandartsassistente	substantief	1.0	153251	153252	vrouw die voor haar beroep een tandarts in diens werkzaamheden ondersteunt, o.m. door afspraken te maken met patiënten en te helpen bij tandheelkundige behandelingen door het aanreiken van instrumenten, het aanmaken van vullingenmateriaal, het bedienen van de speekselafzuiger in de mond van de patiënt en de sterilisatie van instrumenten	vrouw die een tandarts assisteert	vrouw die voor haar beroep de tandarts assisteert bij zijn werkzaamheden	0.8666852712631226	0.6405630111694336	0.7366623878479004	0.49325814843177795	0.776107907295227	0.848710298538208
tantra	substantief	1.0	153380	153381	Oud-Indisch ritueel-mystiek geschrift waarin de tantrische leer wordt uiteengezet spirituele leer uit het hindoeïsme en boeddhisme die zowel de nadruk legt op hoge ethische voorschriften en meditatie als op de ontwikkeling van kracht vanuit de rituele verrichting van menselijke handelingen, bv. betreffende seksualiteit of voeding, en door de overwinning van moeilijkheden of emoties	Oud-Indisch geschrift spirituele leer	Oud-Indisch geschrift uit de eerste eeuwen van onze jaartelling spirituele leer uit de eerste eeuwen van onze jaartelling	0.7098552584648132	0.6390814781188965	0.6726117134094238	0.3504767417907715	0.42486438155174255	0.301739364862442
tantra	substantief	1.1	153380	153382	spirituele leer uit het hindoeïsme en boeddhisme die zowel de nadruk legt op hoge ethische voorschriften en meditatie als op de ontwikkeling van kracht vanuit de rituele verrichting van menselijke handelingen, bv. betreffende seksualiteit of voeding, en door de overwinning van moeilijkheden of emoties	spirituele leer	spirituele leer uit het hindoeïsme, waarbij de nadruk ligt op de eenheid van lichaam, geest en ziel	0.8506525754928589	0.7401108145713806	0.7915409803390503	0.6743589043617249	0.7627690434455872	0.5513569116592407
Tanzaniaanse	substantief	1.0	534778	534785	vrouw die behoort tot het Tanzaniaanse volk	vrouw uit Tanzania	vrouw die behoort tot het Tanzaniaanse volk	0.9999999403953552	0.9999999403953552	0.9999999403953552	0.9793162941932678	0.7548061013221741	0.958991289138794
te bestemder plekke	bijwoord	1.0	560634	560640	op de juiste, vooraf bepaalde plek	op de aangewezen plek	op de aangewezen of vastgestelde plaats	0.791763186454773	0.7786688804626465	0.7851614356040955	0.7556339502334595	0.6704699397087097	0.9444880485534668
te dier zake	bijwoord	1.0	409945	566469	met betrekking tot die kwestie	met het oog op die zaak	met betrekking tot die zaak	0.9122906923294067	0.8844491839408875	0.8981542587280273	0.89344322681427	0.6203058362007141	0.9291294813156128
te eigen bate	bijwoord	1.0	401343	609541	voor zichzelf in financieel opzicht in het eigen voordeel en nadeel in financieel opzicht in het eigen voordeel of nadeel	in het voordeel van zichzelf	in het belang van zichzelf	0.7506119012832642	0.6557309627532959	0.6999707818031311	0.4991532266139984	0.7703299522399902	0.6401014924049377
te onzen kantore	bijwoord	1.0	451729	560156	ten kantore van ons	op ons kantoor	bij ons op kantoor	0.751067578792572	0.7437471747398376	0.7473894953727722	0.7684618830680847	0.6798383593559265	0.8648021221160889
te zijner tijd	bijwoord	1.0	479559	599847	op het tijdstip dat voor iets geschikt, wenselijk of nodig is	op een gelegen tijdstip	op een tijdstip dat geschikt is	0.8906161785125732	0.7740865349769592	0.828272819519043	0.7483183145523071	0.6501006484031677	0.9359846115112305
t.e.a.b.	bijwoord	1.0	878687	878688	beschikbaar tegen betaling van ieder aanvaardbaar bedrag	tegen elk aannemelijk bod	tegen elk aannemelijk bod, ongeacht de hoogte daarvan	0.7130318284034729	0.7172603607177734	0.7151399254798889	0.6775370836257935	0.588123619556427	0.8881328105926514
tech noir	substantief	1.0	943860	944187	filmgenre dat een mengvorm is van film noir en het soort sciencefiction waarin robots en kunstmatige intelligentie een belangrijke rol spelen	mengvorm van film noir en sciencefiction	mengvorm van film noir en sciencefiction	0.8620498180389404	0.7290380597114563	0.7899842262268066	0.721126139163971	0.720076322555542	0.8138374090194702
techreus	substantief	1.0	669694	669696	extreem groot en machtig bedrijf dat internationaal toonaangevend is op het gebied van de internettechnologie	extreem groot internettechnologiebedrijf	internettechnologiebedrijf dat zeer groot is in zijn soort	0.763296365737915	0.7045531272888184	0.7327492833137512	0.7735242247581482	0.6232802867889404	0.9230457544326782
teddybeer	substantief	1.0	153787	153788	knuffelbeest in de vorm van een beer, dat meestal gemaakt is in pluche man van wie een vertederende werking uitgaat, zodanig dat men hem wel zou willen knuffelen	beer als knuffelbeest knuffelbare man elementair zwemdiploma	knuffelbeest in de vorm van een beer knuffelbeest in de vorm van een beer elementair zwemdiploma	0.784223198890686	0.6695082783699036	0.7223395705223083	0.44669821858406067	0.44442370533943176	0.4020766317844391
teddybeer	substantief	1.1	153787	193215	man van wie een vertederende werking uitgaat, zodanig dat men hem wel zou willen knuffelen	knuffelbare man	man die zich gedraagt als een teddybeer	0.7260131239891052	0.6853291392326355	0.7050847411155701	0.49848148226737976	0.6468904614448547	0.394426167011261
teddybeer	substantief	1.2	153787	193216	elementairste niveau van zwemdiploma, bestemd voor baby's, peuters en kleuters	elementair zwemdiploma	elementair zwemdiploma, het zogeheten Teddybeerdiploma, dat wordt afgegeven aan iemand die de basisvaardigheden van het wedstrijdzwemmen beheerst	0.7022156715393066	0.7189490795135498	0.7104838490486145	0.6697397828102112	0.5606849193572998	0.5262652635574341
teeltwijze	substantief	1.0	153810	153811	wijze waarop iets geteeld wordt	wijze van teelt	wijze van werken in de landbouw of in de tuinbouw	0.6649798154830933	0.6967331767082214	0.680486261844635	0.550738513469696	0.5215576887130737	0.9024497270584106
teenslipper	substantief	1.0	153830	153831	meestal kunststof slipper die door een V-vormige band en een bandje tussen de grote teen en de naastgelegen teen aan de voet wordt vastgehouden	soort slipper	slipper met een zachte rubberen zool en een verstevigde neus	0.7421092987060547	0.6993778944015503	0.7201102375984192	0.5287481546401978	0.5545925498008728	0.23448427021503448
tegenwoordig deelwoord	verbinding	1.0	903109	903114	vorm van het werkwoord die aangeeft dat een handeling nog voortduurt	deelwoord van de tegenwoordige tijd	deelwoord dat de tegenwoordige tijd aanduidt	0.7436859607696533	0.7239205837249756	0.733670175075531	0.6613485813140869	0.6837572455406189	0.9084649085998535
telebankieren	werkwoord	1.0	154254	154255	bankzaken niet bij een bank, maar op afstand, meestal via een computer met internetverbinding of een telefoon, afhandelen	bankieren via computer of telefoon	bankieren met behulp van een computer of een telefoon	0.8656604290008545	0.7655012607574463	0.8125057816505432	0.7769277095794678	0.7812284827232361	0.9118807315826416
telefoonboom	substantief	1.0	341436	341437	structuur in de abstracte vorm van een boom met behulp waarvan in korte tijd veel mensen telefonisch kunnen worden bereikt	structuur voor snel bellen	structuur, 'boom' waarin snel en efficiënt gebeld kan worden	0.7219797372817993	0.721377432346344	0.7216784358024597	0.5765357613563538	0.6493431925773621	0.7927325963973999
Temsenaar	substantief	1.0	154683	154684	inwoner van Temse iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Temse	iemand uit Temse lid e.d. van een club uit Temse	inwoner van Temse iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Temse	1.0	1.0	1.0	0.9586527943611145	0.7567328214645386	0.9377470016479492
Temsenaar	substantief	1.1	154683	532197	iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Temse	lid e.d. van een club uit Temse	iemand die lid of aanhanger is van een sportclub, vereniging of andere groep uit Temse	0.9999999403953552	0.9999999403953552	0.9999999403953552	0.9687713980674744	0.7408104538917542	0.9551784992218018
ten algemenen nutte	bijwoord	1.0	428824	559743	zodanig dat het alle burgers ten goede komt	tot nut van het algemeen	in het belang van het algemeen	0.6833945512771606	0.6406962871551514	0.6613569855690002	0.6323198676109314	0.7738350033760071	0.9087204933166504
ten opzichte van	voorzetsel	1.0	366256	962884	met name in de specifieke betekenis: in verhouding tot	met betrekking tot	in verhouding tot	0.9192782640457153	0.6901412606239319	0.7883983254432678	0.5821292400360107	0.764629065990448	0.8686784505844116
tenderen	werkwoord	A.1.0	154704	154705	een tendens vertonen naar een bepaalde evolutie toe	een tendens vertonen	een bepaalde tendens vertonen	0.9057894945144653	0.8259575963020325	0.8640334606170654	0.8504664301872253	0.741071343421936	0.9363272190093994
tenderen	werkwoord	A.2.0	154704	154706	een neiging hebben tot een bepaald gedrag	een neiging hebben tot iets	een neiging hebben tot een bepaalde richting, een bepaalde keuze, een bepaalde levensstijl, een bepaald beroep, een bepaald geloof, een bepaalde politieke voorkeur e.d.	0.7132382988929749	0.850348949432373	0.7757821083068848	0.7956604957580566	0.7711749076843262	0.8418785333633423
tenderen	werkwoord	A.3.0	154704	154707	een grote of toenemende overeenkomst vertonen met iets	sterk lijken op	sterk lijken op iemand anders	0.7535834312438965	0.6765444278717041	0.7129889726638794	0.5055326223373413	0.5434948801994324	0.7774076461791992
tenderen	werkwoord	B.1.0	154704	499528	een opdracht verstrekken of verwerven via een openbare aanbesteding	openbaar aanbesteden	openbaar aanbesteden, waarbij de opdracht wordt gegeven aan de laagste inschrijver	0.6957553625106812	0.6906566619873047	0.6931966543197632	0.6648613810539246	0.6775603890419006	0.9051626920700073
tennisbond	substantief	1.0	154763	154764	vereniging die de belangen van de tennissport behartigt	belangenvereniging voor tennissers	vereniging die opkomt voor de belangen van de tennissport	0.9022079706192017	0.9161595702171326	0.9091302752494812	0.9034334421157837	0.7815415859222412	0.9665586948394775
tentatief	adjectief	1.0	154874	154875	de status van een poging hebbend	proberend	met de bedoeling iets te proberen	0.6775198578834534	0.6909958124160767	0.6841914653778076	0.6116911768913269	0.6685885787010193	0.6440849900245667
tentboot	substantief	1.0	597664	597740	boot die door een aantal roeiers wordt voortbewogen en die een opbouw aan de achterkant heeft	deels overdekte roeiboot	deels overdekte roeiboot met een tent als overkapping	0.6966679096221924	0.701342761516571	0.6989974975585938	0.5685116648674011	0.7263383269309998	0.8885570764541626
tenware	voegwoord	1.0	366260	567020	behalve als	tenzij	op voorwaarde dat	0.6812907457351685	0.6887018084526062	0.6849762201309204	0.5945478081703186	0.5162947773933411	0.5029243230819702
tepelgate	substantief	1.0	273871	273872	schandaal uit 2004 waarbij zanger Justin Timberlake live op televisie in een duet met Janet Jackson een van haar borsten ontblootte waardoor haar tepel zichtbaar werd schandaal dat lijkt op tepelgate	schandaal rond een zichtbare tepel ander schandaal over een tepel	schandaal rond een zichtbare tepel ander schandaal over een tepel die zichtbaar is op een foto op sociale media	0.7491040229797363	0.6923937797546387	0.7196334004402161	0.5215587615966797	0.40285035967826843	0.31858304142951965
